Date,Tweet
6/22/2020,PRESIDENTIAL HARASSMENT!
6/22/2020,"Congressman Tom Cole is doing an incredible job for the people of Oklahoma! He delivers for our Military, Vets, and Brave Law Enforcement, and he will always stand for Life and the Second Amendment! Tom has my Complete and Total Endorsement! #OK04"
6/22/2020,"If people can go out and protest, riot, break into stores, and create all sorts of havoc, they can also go out and VOTE - and keep our Election Honest. With millions of mail-in ballots being sent out, who knows where they are going, and to whom?"
6/22/2020,"Unlike the radical left, I will ALWAYS stand against socialism and with the people of Venezuela. My Admin has always stood on the side of FREEDOM and LIBERTY and against the oppressive Maduro regime! I would only meet with Maduro to discuss one thing: a peaceful exit from power!"
6/22/2020,"ecause of MAIL-IN BALLOTS, 2020 will be the most RIGGED Election in our nations history - unless this stupidity is ended. We voted during World War One ; World War Two with no problem, but now they are using Covid in order to cheat by using Mail-Ins!"
6/22/2020,"I gave John Bolton, who was incapable of being Senate confirmed because he was considered a wacko, and was not liked, a chance. I always like hearing differing points of view. He turned out to be grossly incompetent, and a liar.   See judge's opinion. CLASSIFIED INFORMATION!!!"
6/22/2020,"RIGGED 2020 ELECTION: MILLIONS OF MAIL-IN BALLOTS WILL BE PRINTED BY FOREIGN COUNTRIES, AND OTHERS. IT WILL BE THE SCANDAL OF OUR TIMES!"
6/22/2020,"Our Coronavirus testing is so much greater (25 million tests) and so much more advanced, that it makes us look like we have more cases, especially proportionally, than other countries. My message on that is very clear!"
6/22/2020,"xe2\x80\x9cHis (President Trump's) policies set a foundation that allowed us to survive the pandemic. @HeyTammyBruce @SteveHiltonx @FoxNews  True, we built something so strong that we are now setting economic growth records again - Jobs ; Growth!!!"
6/22/2020,A Democrat win in 2020 would be a tragic setback for African Americans! @SteveHiltonx @FoxNews
6/21/2020,"he Democrat House wants to pass a Bill this week that will destroy our police. Republican Congressmen ; Congresswomen will hopefully fight hard to defeat it. We must protect and cherish our police, they keep us safe!"
6/21/2020,"he Democrat House wants to pass a Bill this week that will destroy our police. Republican Congressmen ; Congresswomen will hopefully fight hard to defeat it. We must protect and cherish our police, they keep us safe!"
6/20/2020,"IG COURT WIN against Bolton. Obviously, with the book already given out and leaked to many people and the media, nothing the highly respected Judge could have done about stopping it...BUT, strong ; powerful statements ; rulings on MONEY ; on BREAKING CLASSIFICATION were made...."
6/20/2020,"Wow, I finally agree with failed political consultant Steve Schmidt, who called Wacko John Bolton a despicable man who failed in his duty to protect America. Also stated that he should never be allowed to serve in government again. So true! Plain and simple, John Bolton,...."
6/20/2020,he D.C. Police are not doing their job as they watch a statue be ripped down ; burn. These people should be immediately arrested. A disgrace to our Country!  @MayorBowser
6/20/2020,nformed Dr. Fauci this morning that he has nothing to do with NFL Football. Forced Democrat run Minnesota to bring in the National Guard ; end rioting ; looting after seeing the destruction ; crime in Minneapolis. 100% successful! Waiting to hear from Dem run Washington State...
6/20/2020,"IG COURT WIN against Bolton. Obviously, with the book already given out and leaked to many people and the media, nothing the highly respected Judge could have done about stopping it...BUT, strong ; powerful statements ; rulings on MONEY ; on BREAKING CLASSIFICATION were made...."
6/20/2020,"Wow, I finally agree with failed political consultant Steve Schmidt, who called Wacko John Bolton a despicable man who failed in his duty to protect America. Also stated that he should never be allowed to serve in government again. So true! Plain and simple, John Bolton,...."
6/20/2020,he D.C. Police are not doing their job as they watch a statue be ripped down ; burn. These people should be immediately arrested. A disgrace to our Country!  @MayorBowser
6/20/2020,nformed Dr. Fauci this morning that he has nothing to do with NFL Football. Forced Democrat run Minnesota to bring in the National Guard ; end rioting ; looting after seeing the destruction ; crime in Minneapolis. 100% successful! Waiting to hear from Dem run Washington State...
6/19/2020,"I just spoke to the highly respected Mayor of Tulsa, G.T. Bynum, who informed me there will be no curfew tonight or tomorrow for our many supporters attending the #MAGA Rally. Enjoy yourselves - thank you to Mayor Bynum! @gtbynum"
6/19/2020,"Tony Fauci has nothing to do with NFL Football. They are planning a very safe and controlled opening. However, if they don't stand for our National Anthem and our Great American Flag, I won't be watching!!!"
6/19/2020,Why are the Democrats allowed to make fake and fraudulent ads. They should be called out. They did nothing when they had the chance. I have done FAR more than any President in first 3 1/2 years!
6/19/2020,"he Democrats are doing totally false advertising. They have done NOTHING for years, including when Sleepy Joe was V.P., and they now have a Fake ad that my China Deal is losing us jobs. Opposite, ; China is paying us $BILLIONS. Also, I LOVE Seniors ; protect Preexisting C's."
6/19/2020,Big crowds and lines already forming in Tulsa. My campaign hasn't started yet. It starts on Saturday night in Oklahoma!
6/19/2020,THE SILENT MAJORITY IS STRONGER THAN EVER BEFORE.
6/19/2020,"Any protesters, anarchists, agitators, looters or lowlifes who are going to Oklahoma please understand, you will not be treated like you have been in New York, Seattle, or Minneapolis. It will be a much different scene!"
6/19/2020,".@FoxNews is out with another of their phony polls, done by the same group of haters that got it even more wrong in 2016. Watch what happens in November. Fox is terrible!"
6/19/2020,"The Supreme Court asked us to resubmit on DACA, nothing was lost or won. They punted, much like in a football game (where hopefully they would stand for our great American Flag). We will be submitting enhanced papers shortly in order to properly fulfil the Supreme Court's....."
6/19/2020,"I just spoke to the highly respected Mayor of Tulsa, G.T. Bynum, who informed me there will be no curfew tonight or tomorrow for our many supporters attending the #MAGA Rally. Enjoy yourselves - thank you to Mayor Bynum! @gtbynum"
6/19/2020,"Tony Fauci has nothing to do with NFL Football. They are planning a very safe and controlled opening. However, if they don't stand for our National Anthem and our Great American Flag, I won't be watching!!!"
6/19/2020,Why are the Democrats allowed to make fake and fraudulent ads. They should be called out. They did nothing when they had the chance. I have done FAR more than any President in first 3 1/2 years!
6/19/2020,"he Democrats are doing totally false advertising. They have done NOTHING for years, including when Sleepy Joe was V.P., and they now have a Fake ad that my China Deal is losing us jobs. Opposite, ; China is paying us $BILLIONS. Also, I LOVE Seniors ; protect Preexisting C's."
6/19/2020,Big crowds and lines already forming in Tulsa. My campaign hasn't started yet. It starts on Saturday night in Oklahoma!
6/19/2020,THE SILENT MAJORITY IS STRONGER THAN EVER BEFORE.
6/19/2020,"Any protesters, anarchists, agitators, looters or lowlifes who are going to Oklahoma please understand, you will not be treated like you have been in New York, Seattle, or Minneapolis. It will be a much different scene!"
6/19/2020,".@FoxNews is out with another of their phony polls, done by the same group of haters that got it even more wrong in 2016. Watch what happens in November. Fox is terrible!"
6/19/2020,"The Supreme Court asked us to resubmit on DACA, nothing was lost or won. They punted, much like in a football game (where hopefully they would stand for our great American Flag). We will be submitting enhanced papers shortly in order to properly fulfil the Supreme Court's....."
6/18/2020,Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @PulaskiAR and Lonoke Counties. Will reduce congestion and travel time - a huge boost for economic growth!
6/18/2020,$40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help congestion and make travel safer and more efficient in the area!
6/18/2020,"Designating $38.1 million to @MaineDOT1 from @USDOT to replace SEVEN bridges and improve FIVE locations in Kennebec, Oxford, Penobscot, and Somerset Counties. Very important for keeping our bridges safe and people moving in the Great State of Maine!"
6/18/2020,$55.15M will be on its way to @KYTC to widen @mtnparkway from two lanes to four lanes between the KY 191 overpass and the KY 205 interchange. Must keep the people of Kentucky moving efficiently and safely!
6/18/2020,"Big news for @EagleCounty, Colorado! $60.7M proposed to @ColoradoDOT from @USDOT for improvements and enhanced safety to the Vail Pass on I-70, between miles 180-190. HUGE for safe travel through the region!"
6/18/2020,I'm designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County. Huge improvement for traffic flow and safety in this important area!
6/18/2020,Floridians will get $10M grant from @USDOT for @MyFDOT's I-4 to improve technology to provide travelers with better information and important messages in real time! Will make getting BACK TO WORK easier. Great work @GovRonDeSantis!
6/18/2020,$71.5M will be headed to @MississippiDOT from @USDOT to finish the Greenville Bypass in Washington County. So important for economic growth in the area and reducing travel times through Western Mississippi on US 82!
6/18/2020,I'm proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So important for improving and reducing traffic in this booming area!
6/18/2020,"$25M coming your way @NCDOT! The great state of North Carolina is set to be awarded @USDOT funding to help complete highway improvements in the US 74 corridor in Cleveland, Columbus, and Robeson Counties. Huge for travel and growth in the area!"
6/18/2020,.@RIDOTNews is set to be awarded $65 million from @USDOT to complete multiple safety improvements and repairs to the RI-246 corridor - greatly improving travel through the region!
6/18/2020,.@Port_Houston in Texas is set to receive $79.5M from @USDOT for much-needed restoration and upgrades to the Barbours Cut Container Terminal. This will increase capacity and efficiency of the terminal. GREAT for economic growth in this busy region!
6/18/2020,Proposing $73.7M to @wsdot for the Puget Sound Gateway Program from @USDOT. Will build missing links to the Ports and improve commerce and safety - BIG boost to the economy and JOBS!
6/18/2020,"Port Tampa Bay in Florida will be awarded $19.9 million from @USDOT to improve Hooker's Point container facility, adding much-needed capacity to keep commerce moving and allowing the region to GROW!"
6/18/2020,".@TulsaPort, $6.2M is coming your way from @USDOT to bring major upgrades and improve rail transportation to the port. HUGE for JOBS and the economy in the region!"
6/18/2020,.@SCDOTPress will have $34.6M headed its way for a new interchange on I-77 in Rock Hill! This will facilitate access to a 234-acre development site at Exit 81. HUGE innovation and development coming to the area! @RockHillSCCity @YorkCountySC @YorkCountySCGov
6/18/2020,Great things headed to Tennessee! $11.2M is headed to @myTDOT from @USDOT to install fiber optic communications on I-40 from Memphis to Nashville. This is HUGE for safety info and broadband in a lot of communities that need it!
6/18/2020,".@WVDOT will be awarded $12 million from @USDOT to help finish the Corridor H project between Kerens and Parsons, key to a booming economy in the Great State of West Virginia!"
6/18/2020,I'm proud to propose a $6.8M award to @WisconsinDOT from @USDOT to complete the last phase of the Merrimac Bridge rehabilitation - more efficient and lower cost rail car travel over Lake Wisconsin!
6/18/2020,Great news for Louisiana! $135M proposed to @La_DOTD from @USDOT to build 8.3 miles of elevated highway from Leeville Bridge to Golden Meadow to protect access to the area against flooding.
6/18/2020,"Proud to propose a $25M award to @MichiganDOT to replace and expand the Blue Water Bridge port of entry in @Port_Huron. CRITCAL for security, operations, and commerce at our country's third BUSIEST U.S.-Canada border crossing!"
6/18/2020,"It was not Ambassador Lighthizer's fault (yesterday in Committee) in that perhaps I didn't make myself clear, but the U.S. certainly does maintain a policy option, under various conditions, of a complete decoupling from China. Thank you!"
6/18/2020,"First thing the anarchists did upon taking over Seattle was BUILD A WALL. See, I was ahead of our times!"
6/18/2020,"I will be releasing a new list of Conservative Supreme Court Justice nominees, which may include some, or many of those already on the list, by September 1, 2020. If given the opportunity, I will only choose from this list, as in the past, a Conservative Supreme Court Justice..."
6/18/2020,"As President of the United States, I am asking for a legal solution on DACA, not a political one, consistent with the rule of law. The Supreme Court is not willing to give us one, so now we have to start this process all over again."
6/18/2020,"The DACA decision, while a highly political one, and seemingly not based on the law, gives the President of the United States far more power than EVER anticipated. Nevertheless, I will only act in the best interests of the United States of America!"
6/18/2020,"The recent Supreme Court decisions, not only on DACA, Sanctuary Cities, Census, and others, tell you only one thing, we need NEW JUSTICES of the Supreme Court. If the Radical Left Democrats assume power, your Second Amendment, Right to Life, Secure Borders, and..."
6/18/2020,Do you get the impression that the Supreme Court doesn't like me?
6/18/2020,hese horrible ; politically charged decisions coming out of the Supreme Court are shotgun blasts into the face of people that are proud to call themselves Republicans or Conservatives. We need more Justices or we will lose our 2nd. Amendment ; everything else. Vote Trump 2020!
6/18/2020,"When Wacko John Bolton went on Deface the Nation and so stupidly said that he looked at the Libyan Model for North Korea, all hell broke out. Kim Jong Un, who we were getting along with very well, went ballistic, just like his missiles - and rightfully so...."
6/18/2020,"Bolton's book, which is getting terrible reviews, is a compilation of lies and made up stories, all intended to make me look bad. Many of the ridiculous statements he attributes to me were never made, pure fiction. Just trying to get even for firing him like the sick puppy he is!"
6/18/2020,"It's a terrible situation, and I blame the leaders of those cities. The President of the United States has fought through a lot of different things since he's been in office, and to be honest with you, he's done one hell of a job. @HerschelWalker @seanhannity @FoxNews"
6/18/2020,Seattle's CHOP is just the latest example of Liberal (Democrat) cities caving to lawlessness. @seanhannity @FoxNews
6/18/2020,.@NBCNews is facing considerable backlash for pushing @Google to remove Conservative sites from its ad platform.
6/18/2020,"BLITZ, Trump Will Smash the Left and Win, by David Horowitz. Amazon #1 Bestseller. Call 800-691-0022  Hot book, great author!"
6/18/2020,"Biden got failing grades and polls on his clueless handling of the Swine Flu H1N1. It was a total disaster, they had no idea what they were doing. Among the worst ever!"
6/18/2020,"acko John Bolton's exceedingly tedious(New York Times) book is made up of lies ; fake stories. Said all good about me, in print, until the day I fired him. A disgruntled boring fool who only wanted to go to war. Never had a clue, was ostracized ; happily dumped. What a dope!"
6/18/2020,Will be interviewed on @seanhannity tonight at 9:00 P.M. Enjoy!
6/18/2020,Joe Biden was a TOTAL FAILURE in Government. He bungled everything that he touched!
6/18/2020,Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @PulaskiAR and Lonoke Counties. Will reduce congestion and travel time - a huge boost for economic growth!
6/18/2020,$40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help congestion and make travel safer and more efficient in the area!
6/18/2020,"Designating $38.1 million to @MaineDOT1 from @USDOT to replace SEVEN bridges and improve FIVE locations in Kennebec, Oxford, Penobscot, and Somerset Counties. Very important for keeping our bridges safe and people moving in the Great State of Maine!"
6/18/2020,$55.15M will be on its way to @KYTC to widen @mtnparkway from two lanes to four lanes between the KY 191 overpass and the KY 205 interchange. Must keep the people of Kentucky moving efficiently and safely!
6/18/2020,"Big news for @EagleCounty, Colorado! $60.7M proposed to @ColoradoDOT from @USDOT for improvements and enhanced safety to the Vail Pass on I-70, between miles 180-190. HUGE for safe travel through the region!"
6/18/2020,I'm designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County. Huge improvement for traffic flow and safety in this important area!
6/18/2020,Floridians will get $10M grant from @USDOT for @MyFDOT's I-4 to improve technology to provide travelers with better information and important messages in real time! Will make getting BACK TO WORK easier. Great work @GovRonDeSantis!
6/18/2020,$71.5M will be headed to @MississippiDOT from @USDOT to finish the Greenville Bypass in Washington County. So important for economic growth in the area and reducing travel times through Western Mississippi on US 82!
6/18/2020,I'm proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So important for improving and reducing traffic in this booming area!
6/18/2020,"$25M coming your way @NCDOT! The great state of North Carolina is set to be awarded @USDOT funding to help complete highway improvements in the US 74 corridor in Cleveland, Columbus, and Robeson Counties. Huge for travel and growth in the area!"
6/18/2020,.@RIDOTNews is set to be awarded $65 million from @USDOT to complete multiple safety improvements and repairs to the RI-246 corridor - greatly improving travel through the region!
6/18/2020,.@Port_Houston in Texas is set to receive $79.5M from @USDOT for much-needed restoration and upgrades to the Barbours Cut Container Terminal. This will increase capacity and efficiency of the terminal. GREAT for economic growth in this busy region!
6/18/2020,Proposing $73.7M to @wsdot for the Puget Sound Gateway Program from @USDOT. Will build missing links to the Ports and improve commerce and safety - BIG boost to the economy and JOBS!
6/18/2020,"Port Tampa Bay in Florida will be awarded $19.9 million from @USDOT to improve Hooker's Point container facility, adding much-needed capacity to keep commerce moving and allowing the region to GROW!"
6/18/2020,".@TulsaPort, $6.2M is coming your way from @USDOT to bring major upgrades and improve rail transportation to the port. HUGE for JOBS and the economy in the region!"
6/18/2020,.@SCDOTPress will have $34.6M headed its way for a new interchange on I-77 in Rock Hill! This will facilitate access to a 234-acre development site at Exit 81. HUGE innovation and development coming to the area! @RockHillSCCity @YorkCountySC @YorkCountySCGov
6/18/2020,Great things headed to Tennessee! $11.2M is headed to @myTDOT from @USDOT to install fiber optic communications on I-40 from Memphis to Nashville. This is HUGE for safety info and broadband in a lot of communities that need it!
6/18/2020,".@WVDOT will be awarded $12 million from @USDOT to help finish the Corridor H project between Kerens and Parsons, key to a booming economy in the Great State of West Virginia!"
6/18/2020,I'm proud to propose a $6.8M award to @WisconsinDOT from @USDOT to complete the last phase of the Merrimac Bridge rehabilitation - more efficient and lower cost rail car travel over Lake Wisconsin!
6/18/2020,Great news for Louisiana! $135M proposed to @La_DOTD from @USDOT to build 8.3 miles of elevated highway from Leeville Bridge to Golden Meadow to protect access to the area against flooding.
6/18/2020,"Proud to propose a $25M award to @MichiganDOT to replace and expand the Blue Water Bridge port of entry in @Port_Huron. CRITCAL for security, operations, and commerce at our country's third BUSIEST U.S.-Canada border crossing!"
6/18/2020,"It was not Ambassador Lighthizer's fault (yesterday in Committee) in that perhaps I didn't make myself clear, but the U.S. certainly does maintain a policy option, under various conditions, of a complete decoupling from China. Thank you!"
6/18/2020,"First thing the anarchists did upon taking over Seattle was BUILD A WALL. See, I was ahead of our times!"
6/18/2020,"I will be releasing a new list of Conservative Supreme Court Justice nominees, which may include some, or many of those already on the list, by September 1, 2020. If given the opportunity, I will only choose from this list, as in the past, a Conservative Supreme Court Justice..."
6/18/2020,"As President of the United States, I am asking for a legal solution on DACA, not a political one, consistent with the rule of law. The Supreme Court is not willing to give us one, so now we have to start this process all over again."
6/18/2020,"The DACA decision, while a highly political one, and seemingly not based on the law, gives the President of the United States far more power than EVER anticipated. Nevertheless, I will only act in the best interests of the United States of America!"
6/18/2020,"The recent Supreme Court decisions, not only on DACA, Sanctuary Cities, Census, and others, tell you only one thing, we need NEW JUSTICES of the Supreme Court. If the Radical Left Democrats assume power, your Second Amendment, Right to Life, Secure Borders, and..."
6/18/2020,Do you get the impression that the Supreme Court doesn't like me?
6/18/2020,hese horrible ; politically charged decisions coming out of the Supreme Court are shotgun blasts into the face of people that are proud to call themselves Republicans or Conservatives. We need more Justices or we will lose our 2nd. Amendment ; everything else. Vote Trump 2020!
6/18/2020,"When Wacko John Bolton went on Deface the Nation and so stupidly said that he looked at the Libyan Model for North Korea, all hell broke out. Kim Jong Un, who we were getting along with very well, went ballistic, just like his missiles - and rightfully so...."
6/18/2020,"Bolton's book, which is getting terrible reviews, is a compilation of lies and made up stories, all intended to make me look bad. Many of the ridiculous statements he attributes to me were never made, pure fiction. Just trying to get even for firing him like the sick puppy he is!"
6/18/2020,"It's a terrible situation, and I blame the leaders of those cities. The President of the United States has fought through a lot of different things since he's been in office, and to be honest with you, he's done one hell of a job. @HerschelWalker @seanhannity @FoxNews"
6/18/2020,Seattle's CHOP is just the latest example of Liberal (Democrat) cities caving to lawlessness. @seanhannity @FoxNews
6/18/2020,.@NBCNews is facing considerable backlash for pushing @Google to remove Conservative sites from its ad platform.
6/18/2020,"BLITZ, Trump Will Smash the Left and Win, by David Horowitz. Amazon #1 Bestseller. Call 800-691-0022  Hot book, great author!"
6/18/2020,"Biden got failing grades and polls on his clueless handling of the Swine Flu H1N1. It was a total disaster, they had no idea what they were doing. Among the worst ever!"
6/18/2020,"acko John Bolton's exceedingly tedious(New York Times) book is made up of lies ; fake stories. Said all good about me, in print, until the day I fired him. A disgruntled boring fool who only wanted to go to war. Never had a clue, was ostracized ; happily dumped. What a dope!"
6/18/2020,Will be interviewed on @seanhannity tonight at 9:00 P.M. Enjoy!
6/18/2020,Joe Biden was a TOTAL FAILURE in Government. He bungled everything that he touched!
6/17/2020,96% Approval Rating in the Republican Party. Thank you!
6/17/2020,96% Approval Rating in the Republican Party. Thank you!
6/16/2020,"Wow! May retail sales show biggest one-month increase of ALL TIME, up 17.7%. Far bigger than projected. Looks like a BIG DAY FOR THE STOCK MARKET, AND JOBS!"
6/16/2020,"Wow! May retail sales show biggest one-month increase of ALL TIME, up 17.7%. Far bigger than projected. Looks like a BIG DAY FOR THE STOCK MARKET, AND JOBS!"
6/15/2020,"We have greater confidence in our call for a V-shaped recovery, given recent upside surprises in growth data and policy action. Chetan Ahya, Chief Economist at Morgan Stanley"
6/15/2020,AW ; ORDER!
6/15/2020,"Our testing is so much bigger and more advanced than any other country (we have done a great job on this!) that it shows more cases. Without testing, or weak testing, we would be showing almost no cases. Testing is a double edged sword - Makes us look bad, but good to have!!!"
6/15/2020,"he Far Left Fake News Media, which had no Covid problem with the Rioters ; Looters destroying Democrat run cities, is trying to Covid Shame us on our big Rallies. Won't work!"
6/15/2020,"Almost One Million people request tickets for the Saturday Night Rally in Tulsa, Oklahoma!"
6/15/2020,"ve done more in less than 4 years than Biden's done in more than 40 years, including for Black America. Biden has been a part of every failed decision for decades. Bad Trade Deals, Endless Wars, you name it, he has shown a complete lack of leadership. He's weak ; shot!!!"
6/15/2020,Many Democrats want to Defund and Abolish Police Departments. HOW CRAZY!
6/15/2020,"We have greater confidence in our call for a V-shaped recovery, given recent upside surprises in growth data and policy action. Chetan Ahya, Chief Economist at Morgan Stanley"
6/15/2020,AW ; ORDER!
6/15/2020,"Our testing is so much bigger and more advanced than any other country (we have done a great job on this!) that it shows more cases. Without testing, or weak testing, we would be showing almost no cases. Testing is a double edged sword - Makes us look bad, but good to have!!!"
6/15/2020,"he Far Left Fake News Media, which had no Covid problem with the Rioters ; Looters destroying Democrat run cities, is trying to Covid Shame us on our big Rallies. Won't work!"
6/15/2020,"Almost One Million people request tickets for the Saturday Night Rally in Tulsa, Oklahoma!"
6/15/2020,"ve done more in less than 4 years than Biden's done in more than 40 years, including for Black America. Biden has been a part of every failed decision for decades. Bad Trade Deals, Endless Wars, you name it, he has shown a complete lack of leadership. He's weak ; shot!!!"
6/15/2020,Many Democrats want to Defund and Abolish Police Departments. HOW CRAZY!
6/14/2020,THE SILENT MAJORITY IS STRONGER THAN EVER!!!
6/14/2020,"Interesting how ANTIFA and other Far Left militant groups can take over a city without barely a wimpier from soft Do Nothing Democrat leadership,  yet these same weak leaders become RADICAL when it comes to shutting down a state or city and its hard working, tax paying citizens!"
6/14/2020,oes anyone notice how little the Radical Left takeover of Seattle is being discussed in the Fake News Media. That is very much on purpose because they know how badly this weakness ; ineptitude play politically. The Mayor ; Governor should be ashamed of themselves. Easily fixed!
6/14/2020,"he ramp that I descended after my West Point Commencement speech was very long ; steep, had no handrail and, most importantly, was very slippery. The last thing I was going to do is fall for the Fake News to have fun with. Final ten feet I ran down to level ground. Momentum!"
6/14/2020,THE SILENT MAJORITY IS STRONGER THAN EVER!!!
6/14/2020,"Interesting how ANTIFA and other Far Left militant groups can take over a city without barely a wimpier from soft Do Nothing Democrat leadership,  yet these same weak leaders become RADICAL when it comes to shutting down a state or city and its hard working, tax paying citizens!"
6/14/2020,oes anyone notice how little the Radical Left takeover of Seattle is being discussed in the Fake News Media. That is very much on purpose because they know how badly this weakness ; ineptitude play politically. The Mayor ; Governor should be ashamed of themselves. Easily fixed!
6/14/2020,"he ramp that I descended after my West Point Commencement speech was very long ; steep, had no handrail and, most importantly, was very slippery. The last thing I was going to do is fall for the Fake News to have fun with. Final ten feet I ran down to level ground. Momentum!"
6/13/2020,MAKE AMERICA GREAT AGAIN!
6/13/2020,AW ; ORDER!
6/13/2020,Soon heading to West Point Graduation to give the Commencement Address. Will be shown live on @FoxNews plus. Enjoy!
6/13/2020,"We had previously scheduled our #MAGA Rally in Tulsa, Oklahoma, for June 19th - a big deal. Unfortunately, however, this would fall on the Juneteenth Holiday. Many of my African American friends and supporters have reached out to suggest that we consider changing the date out..."
6/13/2020,"Just finished dinner in Bedminster, New Jersey, with Governor Phil Murphy (@GovMurphy) and his wonderful wife, Tammy. Talked about many things, including the opening of the beautiful Garden State, getting people back to work, and..."
6/13/2020,MAKE AMERICA GREAT AGAIN!
6/13/2020,AW ; ORDER!
6/13/2020,Soon heading to West Point Graduation to give the Commencement Address. Will be shown live on @FoxNews plus. Enjoy!
6/13/2020,"We had previously scheduled our #MAGA Rally in Tulsa, Oklahoma, for June 19th - a big deal. Unfortunately, however, this would fall on the Juneteenth Holiday. Many of my African American friends and supporters have reached out to suggest that we consider changing the date out..."
6/13/2020,"Just finished dinner in Bedminster, New Jersey, with Governor Phil Murphy (@GovMurphy) and his wonderful wife, Tammy. Talked about many things, including the opening of the beautiful Garden State, getting people back to work, and..."
6/12/2020,"Corky Messner (@CorkyForSenate) will be a fantastic Senator for New Hampshire! A West Point graduate, he served our Country in the Army with distinction. Strong on Jobs, Crime, Vets, Military and the Second Amendment..."
6/12/2020,"Seattle Mayor says, about the anarchists takeover of her city, it is a Summer of Love. These Liberal Dems don't have a clue. The terrorists burn and pillage our cities, and they think it is just wonderful, even the death. Must end this Seattle takeover now!"
6/12/2020,"Interview with @HARRISFAULKNER at 1:00 P.M. on @FoxNews, Outnumbered Overtime"
6/12/2020,Do you think Suburban Women want to Defund the Police? I don't think so. @marcthiessen
6/12/2020,"The Republican Party has not yet voted on a Platform. No rush. I prefer a new and updated Platform, short form, if possible."
6/12/2020,The Radical Left Democrats: First they try to take away your guns. Then they try to take away your police!
6/12/2020,"Corky Messner (@CorkyForSenate) will be a fantastic Senator for New Hampshire! A West Point graduate, he served our Country in the Army with distinction. Strong on Jobs, Crime, Vets, Military and the Second Amendment..."
6/12/2020,"Seattle Mayor says, about the anarchists takeover of her city, it is a Summer of Love. These Liberal Dems don't have a clue. The terrorists burn and pillage our cities, and they think it is just wonderful, even the death. Must end this Seattle takeover now!"
6/12/2020,"Interview with @HARRISFAULKNER at 1:00 P.M. on @FoxNews, Outnumbered Overtime"
6/12/2020,Do you think Suburban Women want to Defund the Police? I don't think so. @marcthiessen
6/12/2020,"The Republican Party has not yet voted on a Platform. No rush. I prefer a new and updated Platform, short form, if possible."
6/12/2020,The Radical Left Democrats: First they try to take away your guns. Then they try to take away your police!
6/11/2020,"Congratulations to @KarenHandel on running a great race and terrific primary victory - 75%, despite tough competition. Previously beat Jon Ossoff who, after his 2017 Congressional failure, is now running against a GREAT Senator, David @PerdueSenate..."
6/11/2020,"Few people have ever fought as strongly for Iowa as Senator @JoniErnst! A combat Veteran, her service to Iowa and our Country is remarkable! Joni is Strong on Crime, our Military, Vets, Low Taxes and will protect your #2A at all times..."
6/11/2020,"Matt @Mowers is a champion for the Great State of New Hampshire! He was a winner in my Administration and he will always put America First. Strong on our Military, Vets, Low Taxes and the..."
6/11/2020,"e need our Great David Perdue (@PerdueSenate) in the Senate to Drain the Swamp ; Make America Great Again! His Radical Liberal opponent, Jon Ossoff (who we beat in 2017), supports LAWLESS Sanctuary Cities, wants to raise your taxes, ; weaken our Great Military. He is a puppet..."
6/11/2020,"Despite very tough competition, @NancyMace had a tremendous victory on Tuesday in South Carolina's 1st Congressional District. The first woman to graduate from the Citadel, she is a Great Warrior who we need in Washington now..."
6/11/2020,"Seriously failed presidential candidate, Senator Elizabeth Pocahontas Warren, just introduced an Amendment on the renaming of many of our legendary Military Bases from which we trained to WIN two World Wars. Hopefully our great Republican Senators won't fall for this!"
6/11/2020,"Radical Left Governor @JayInslee and the Mayor of Seattle are being taunted and played at a level that our great Country has never seen before. Take back your city NOW. If you don't do it, I will. This is not a game. These ugly Anarchists must be stopped IMMEDIATELY. MOVE FAST!"
6/11/2020,Anarchists just took over Seattle and the Liberal Democrat Governor just said he knows nothing about that.
6/11/2020,"he Federal Reserve is wrong so often. I see the numbers also, and do MUCH better than they do. We will have a very good Third Quarter, a great Fourth Quarter, and one of our best ever years in 2021. We will also soon have a Vaccine ; Therapeutics/Cure. That's my opinion. WATCH!"
6/11/2020,THOSE THAT DENY THEIR HISTORY ARE DOOMED TO REPEAT IT!
6/11/2020,leepy Joe Biden refuses to leave his basement sanctuary and tell his Radical Left BOSSES that they are heading in the wrong direction. Tell them to get out of Seattle now. Liberal Governor @JayInslee is looking the fool. LAW ; ORDER!
6/11/2020,"ur great National Guard Troops who took care of the area around the White House could hardly believe how easy it was. A walk in the park, one said. The protesters, agitators, anarchists (ANTIFA), and others, were handled VERY easily by the Guard, D.C. Police, ; S.S. GREAT JOB!"
